InductedToHallOfFame,FullPlayerName,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,Brad Komminsk,8,986,140,215,37,5,23,105,39,0.21805273833671399,0.3356997971602434,0,0,0,0,0,396,1991,5445
FALSE,Ernie Whitt,15,3774,447,938,176,15,134,534,22,0.24854266030736619,0.40964493905670374,1,0,0,0,0,1871,1991,5448
FALSE,Jose Tolentino,1,54,6,14,4,0,1,6,0,0.25925925925925924,0.3888888888888889,0,0,0,0,0,26,1991,5451
FALSE,Stu Cole,1,7,1,1,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,1,1991,5454
FALSE,Oscar Azocar,3,439,38,99,16,0,5,36,10,0.2255125284738041,0.296127562642369,0,0,0,0,0,151,1992,5457
FALSE,Brian Downing,20,7853,1188,2099,360,28,275,1073,50,0.2672863873678849,0.42531516617853049,1,0,0,0,0,4003,1992,5460
FALSE,Kevin Ward,2,254,25,55,12,2,5,20,3,0.21653543307086615,0.33858267716535434,0,0,0,0,0,105,1992,5463
FALSE,Bert Heffernan,1,11,0,1,1,0,0,1,0,9.0909090909090912E-2,0.18181818181818182,0,0,0,0,0,3,1992,5466
FALSE,Shawn Abner,6,840,89,191,39,4,11,71,6,0.22738095238095238,0.32261904761904764,0,0,0,0,0,325,1992,5469
FALSE,Al Newman,8,2107,264,476,68,7,1,156,91,0.22591362126245848,0.26625533934504031,0,0,0,0,0,637,1992,5472
FALSE,Shawn Jeter,1,18,1,2,0,0,0,0,0,0.11111111111111112,0.11111111111111112,0,0,0,0,0,2,1992,5475
FALSE,Gary Scott,2,175,16,28,5,0,3,16,0,0.16,0.23999999999999999,0,0,0,0,0,50,1992,5478
FALSE,Rick Dempsey,24,4692,525,1093,223,12,96,471,20,0.23294970161977835,0.34697357203751067,0,0,0,0,0,1959,1992,5481
FALSE,Dave Anderson,10,2026,244,490,73,12,19,143,49,0.2418558736426456,0.31786771964461991,0,0,0,0,0,748,1992,5484
FALSE,Rob Maurer,2,25,1,3,1,0,0,3,0,0.12,0.16,0,0,0,0,0,5,1992,5487
FALSE,Jeff Kunkel,8,867,88,192,44,9,18,73,9,0.22145328719723184,0.35524798154555942,0,0,0,0,0,379,1992,5490
FALSE,Von Hayes,12,5249,767,1402,282,36,143,696,253,0.26709849495141935,0.41626976566965135,1,0,0,0,0,2646,1992,5493
FALSE,Ken Oberkfell,16,4874,558,1354,237,44,29,446,62,0.27780057447681578,0.36233073450964298,0,0,0,0,0,2076,1992,5496
FALSE,Bien Figueroa,1,11,1,2,1,0,0,4,0,0.18181818181818182,0.27272727272727271,0,0,0,0,0,4,1992,5499
FALSE,Mark Bailey,7,949,101,209,37,1,24,101,2,0.220231822971549,0.33719704952581664,0,0,0,0,0,382,1992,5502
FALSE,Mike Scioscia,13,4373,398,1131,198,12,68,446,29,0.25863251772238738,0.35604847930482508,2,0,0,0,0,1835,1992,5505
FALSE,Dave Rohde,3,146,11,23,4,0,0,5,0,0.15753424657534246,0.18493150684931506,0,0,0,0,0,31,1992,5508
FALSE,Jack Clark,18,6847,1118,1826,332,39,340,1180,77,0.26668613991529139,0.47553673141521841,4,0,0,0,0,3967,1992,5511
FALSE,Bobby Rose,4,200,24,49,11,3,5,23,1,0.245,0.40500000000000003,0,0,0,0,0,100,1992,5514
FALSE,Julio Peguero,1,9,3,2,0,0,0,0,0,0.22222222222222224,0.22222222222222224,0,0,0,0,0,2,1992,5517
FALSE,Mike Fitzgerald,10,2316,220,545,95,9,48,293,31,0.23531951640759932,0.34628670120898097,0,0,0,0,0,954,1992,5520
FALSE,Shane Turner,3,110,9,26,5,0,0,6,2,0.23636363636363639,0.28181818181818186,0,0,0,0,0,36,1992,5523
FALSE,Luis Quinones,8,1003,102,227,36,11,19,106,9,0.226321036889332,0.34097706879361916,0,0,0,0,0,408,1992,5526
FALSE,Jorge Pedre,2,23,2,5,1,1,0,3,0,0.21739130434782611,0.34782608695652173,0,0,0,0,0,10,1992,5529
FALSE,Drew Denson,2,41,1,10,1,0,0,5,1,0.24390243902439024,0.26829268292682928,0,0,0,0,0,12,1993,5532
FALSE,Eric Yelding,5,993,122,242,27,7,3,67,89,0.24370594159113795,0.29405840886203422,0,0,0,0,0,329,1993,5535
FALSE,Lonnie Maclin,1,13,2,1,0,0,0,1,1,7.6923076923076927E-2,7.6923076923076927E-2,0,0,0,0,0,1,1993,5538
FALSE,Jay Gainer,1,41,4,7,0,0,3,6,1,0.17073170731707318,0.3902439024390244,0,0,0,0,0,19,1993,5541
FALSE,Craig Colbert,2,163,12,35,7,2,2,21,1,0.21472392638036811,0.31901840490797545,0,0,0,0,0,63,1993,5544
FALSE,Rod Brewer,4,288,30,80,15,0,2,33,1,0.27777777777777779,0.35069444444444448,0,0,0,0,0,118,1993,5547
FALSE,Lance Blankenship,6,1050,176,233,48,3,9,92,54,0.22190476190476191,0.29904761904761906,0,0,0,0,0,374,1993,5550
FALSE,Mitch Lyden,1,10,2,3,0,0,1,1,0,0.29999999999999999,0.59999999999999998,0,0,0,0,0,7,1993,5556
FALSE,Marc Ronan,1,12,0,1,0,0,0,0,0,8.3333333333333343E-2,8.3333333333333343E-2,0,0,0,0,0,1,1993,5559
FALSE,Greg Olson,5,1275,132,309,61,3,20,131,5,0.24235294117647058,0.34196078431372551,1,0,0,0,0,520,1993,5562
FALSE,Ozzie Canseco,3,65,8,13,6,0,0,4,0,0.20000000000000001,0.29230769230769227,0,0,0,0,0,25,1993,5565
FALSE,Gus Polidor,7,434,33,90,15,0,2,35,3,0.20737327188940094,0.25576036866359442,0,0,0,0,0,128,1993,5568
FALSE,Doug Saunders,1,67,8,14,2,0,0,0,0,0.20895522388059701,0.23880597014925373,0,0,0,0,0,18,1993,5571
FALSE,Carlos Quintana,5,1376,163,380,59,1,19,165,3,0.27616279069767441,0.36191860465116277,0,0,0,0,0,577,1993,5574
FALSE,Glenn Wilson,10,4151,451,1098,209,26,98,521,27,0.26451457480125273,0.3982172970368586,1,0,0,0,0,1986,1993,5577
FALSE,Steve Hosey,2,58,6,15,2,0,1,7,1,0.25862068965517238,0.34482758620689652,0,0,0,0,0,23,1993,5580
FALSE,Francisco Cabrera,5,351,32,89,17,1,17,62,2,0.25356125356125359,0.45299145299145299,0,0,0,0,0,194,1993,5583
FALSE,Tracy Woodson,5,506,42,125,22,2,5,50,2,0.24703557312252963,0.32806324110671936,0,0,0,0,0,195,1993,5586
FALSE,Kelly Gruber,10,3159,431,818,148,24,117,443,80,0.25894270338714781,0.43209876543209874,2,0,0,1,0,1654,1993,5589
FALSE,Brian Koelling,1,15,2,1,0,0,0,0,0,6.6666666666666666E-2,6.6666666666666666E-2,0,0,0,0,0,1,1993,5595
FALSE,Greg Briley,6,1518,172,384,75,9,29,135,65,0.25296442687747034,0.37154150197628455,0,0,0,0,0,677,1993,5598
FALSE,Jeff Richardson,3,153,13,27,6,0,2,13,1,0.1764705882352941,0.25490196078431371,0,0,0,0,0,47,1993,5601
FALSE,Scott Lydy,1,102,11,23,5,0,2,7,2,0.22549019607843135,0.33333333333333337,0,0,0,0,0,41,1993,5604
FALSE,Pete O'Brien,12,5437,654,1421,254,21,169,736,24,0.2613573661945926,0.40904910796395072,0,0,0,0,0,2668,1993,5607
FALSE,Jim McNamara,2,81,6,17,1,0,1,10,0,0.20987654320987653,0.25925925925925924,0,0,0,0,0,23,1993,5610
FALSE,Tim Teufel,11,3112,415,789,185,12,86,379,23,0.25353470437017994,0.40359897172236503,0,0,0,0,0,1539,1993,5613
FALSE,Steve Balboni,11,3120,351,714,127,11,181,495,1,0.22884615384615387,0.45064102564102565,0,0,0,0,0,1725,1993,5616
FALSE,Larry Gonzales,1,2,0,1,0,0,0,1,0,0.5,0.5,0,0,0,0,0,1,1993,5619
FALSE,Darrell Sherman,1,63,8,14,1,0,0,2,2,0.22222222222222224,0.23809523809523808,0,0,0,0,0,16,1993,5622
FALSE,Cecil Espy,8,1248,160,304,43,16,7,108,103,0.24358974358974356,0.32051282051282054,0,0,0,0,0,466,1993,5625
FALSE,Keith Hughes,4,201,18,41,6,2,2,24,1,0.20398009950248755,0.28358208955223879,0,0,0,0,0,67,1993,5628
FALSE,Bo Jackson,8,2393,341,598,86,14,141,415,82,0.24989552862515671,0.47430004178854995,1,0,0,0,0,1376,1994,5631
FALSE,Dan Pasqua,10,2620,341,638,129,15,117,390,7,0.2435114503816794,0.43816793893129768,0,0,0,0,0,1409,1994,5634
FALSE,Gary Redus,13,3513,591,886,183,51,90,352,322,0.25220609165955027,0.41019072018218045,0,0,0,0,0,1765,1994,5637
FALSE,Jim Bowie,1,14,0,3,0,0,0,0,0,0.21428571428571427,0.21428571428571427,0,0,0,0,0,3,1994,5640
FALSE,Mike Felder,10,2262,318,564,59,32,14,173,161,0.24933687002652519,0.32228116710875332,0,0,0,0,0,834,1994,5643
FALSE,Tom Brunansky,14,6289,804,1543,306,33,271,919,69,0.24534902210208301,0.43377325488948953,1,0,0,0,0,3338,1994,5646
FALSE,Freddie Benavides,4,534,53,135,26,5,4,52,4,0.25280898876404495,0.34269662921348315,0,0,0,0,0,218,1994,5649
FALSE,Brian Turang,2,252,31,56,16,2,1,15,9,0.22222222222222224,0.31349206349206349,0,0,0,0,0,98,1994,5652
FALSE,Eric Wedge,4,86,13,20,2,0,5,12,0,0.23255813953488375,0.43023255813953493,0,0,0,0,0,44,1994,5655
FALSE,Chuck Jackson,3,156,10,34,8,1,2,14,2,0.21794871794871795,0.32051282051282054,0,0,0,0,0,61,1994,5658
FALSE,Matias Carrillo,3,191,17,48,13,0,0,12,3,0.2513089005235602,0.3193717277486911,0,0,0,0,0,74,1994,5661
FALSE,Mike Maksudian,3,41,8,9,3,0,0,6,0,0.21951219512195122,0.29268292682926828,0,0,0,0,0,15,1994,5664
FALSE,Randy Milligan,8,2118,305,553,106,10,70,284,16,0.26109537299338997,0.41973559962228518,0,0,0,0,0,1075,1994,5667
FALSE,Orestes Destrade,4,765,80,184,25,3,26,106,1,0.2405228758169935,0.38300653594771239,0,0,0,0,0,347,1994,5670
FALSE,Stan Royer,4,164,14,41,10,0,4,21,0,0.25,0.38414634146341464,0,0,0,0,0,77,1994,5673
FALSE,Butch Davis,8,453,56,110,21,10,7,50,13,0.24282560706401765,0.37969094922737306,0,0,0,0,0,210,1994,5676
FALSE,Ty Van Burkleo,2,38,2,5,3,0,1,1,1,0.13157894736842105,0.28947368421052633,0,0,0,0,0,15,1994,5679
FALSE,Jeff McKnight,6,404,45,94,10,2,5,34,1,0.23267326732673269,0.30445544554455445,0,0,0,0,0,140,1994,5682
FALSE,Scott Coolbaugh,4,432,44,93,15,1,8,41,1,0.21527777777777776,0.31018518518518517,0,0,0,0,0,158,1994,5685
FALSE,Erik Johnson,2,18,1,4,2,0,0,0,0,0.22222222222222224,0.33333333333333337,0,0,0,0,0,8,1994,5688
FALSE,Will Pennyfeather,3,46,6,9,1,0,0,2,0,0.19565217391304349,0.21739130434782611,0,0,0,0,0,11,1994,5691
FALSE,Russ McGinnis,2,38,3,8,4,0,0,4,0,0.2105263157894737,0.31578947368421051,0,0,0,0,0,16,1995,5694
FALSE,Andy Van Slyke,13,5711,835,1562,293,91,164,792,245,0.27350726667834002,0.44282962703554546,3,0,0,5,0,3077,1995,5697
FALSE,Darrell Whitmore,3,330,31,67,11,2,5,21,4,0.20303030303030303,0.29393939393939394,0,0,0,0,0,115,1995,5700
FALSE,Edgar Caceres,1,117,13,28,6,2,1,17,2,0.2393162393162393,0.3504273504273504,0,0,0,0,0,50,1995,5703
FALSE,Scott Hemond,7,607,79,132,30,0,12,58,23,0.21746293245469522,0.32619439868204281,0,0,0,0,0,240,1995,5706
FALSE,Tony Longmire,3,256,32,73,18,0,3,37,3,0.28515625,0.390625,0,0,0,0,0,121,1995,5709
FALSE,Dave Gallagher,9,2081,273,564,100,10,17,190,20,0.27102354637193654,0.35319557904853438,0,0,0,0,0,862,1995,5712
FALSE,Andy Allanson,8,1486,145,357,48,4,16,140,23,0.24024226110363392,0.31022880215343202,0,0,0,0,0,529,1995,5715
FALSE,Spike Owen,13,4930,587,1211,215,59,46,439,82,0.24563894523326571,0.3411764705882353,0,0,0,0,0,2002,1995,5718
FALSE,Carlos Martinez,7,1485,145,383,63,6,25,161,10,0.25791245791245793,0.35892255892255892,0,0,0,0,0,627,1995,5724
FALSE,Steve Pegues,2,207,19,55,10,0,6,18,2,0.2657004830917874,0.40096618357487923,0,0,0,0,0,99,1995,5727
FALSE,Tuffy Rhodes,6,590,74,132,29,3,13,44,14,0.22372881355932203,0.34915254237288135,0,0,0,0,0,251,1995,5730
FALSE,Howard Johnson,14,4940,760,1229,247,22,228,760,231,0.24878542510121457,0.44615384615384618,2,0,0,0,0,2701,1995,5733
FALSE,Matt Merullo,6,496,37,116,17,2,7,59,0,0.23387096774193547,0.31854838709677419,0,0,0,0,0,184,1995,5736
FALSE,Noe Munoz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,5739
FALSE,Billy Hatcher,12,4339,586,1146,210,30,54,399,218,0.26411615579626646,0.36367826688176996,0,0,0,0,0,1872,1995,5742
FALSE,Carlos Rodriguez,3,241,21,67,16,1,1,20,1,0.27800829875518673,0.36514522821576767,0,0,0,0,0,106,1995,5745
FALSE,Tim Hulett,12,2128,245,529,90,13,48,220,14,0.24859022556390978,0.37077067669172931,0,0,0,0,0,940,1995,5748
FALSE,Kevin Bass,14,4839,609,1308,248,40,118,611,151,0.27030378177309361,0.41124199214713786,1,0,0,0,0,2396,1995,5751
FALSE,Randy Ready,13,2110,312,547,107,21,40,239,27,0.25924170616113745,0.38672985781990521,0,0,0,0,0,984,1995,5754
FALSE,Franklin Stubbs,10,2591,323,602,109,12,104,348,74,0.23234272481667306,0.40409108452335007,0,0,0,0,0,1272,1995,5757
FALSE,Lou Whitaker,19,8570,1386,2369,420,65,244,1084,143,0.2764294049008168,0.42602100350058342,5,0,0,3,0,4380,1995,5760
FALSE,Brian Kowitz,1,24,3,4,1,0,0,3,0,0.16666666666666669,0.20833333333333331,0,0,0,0,0,6,1995,5763
FALSE,Eric Helfand,3,105,11,18,2,1,0,9,0,0.17142857142857143,0.20952380952380953,0,0,0,0,0,25,1995,5766
FALSE,Kevin Maas,5,1248,171,287,43,1,65,169,10,0.22996794871794873,0.42227564102564102,0,0,0,0,0,636,1995,5769
FALSE,Jeff Grotewold,2,101,11,23,3,0,4,11,0,0.22772277227722773,0.37623762376237624,0,0,0,0,0,45,1995,5772
FALSE,Mike Brumley,8,635,78,131,17,8,3,38,20,0.20629921259842518,0.27244094488188975,0,0,0,0,0,201,1995,5775
FALSE,Pablo Martinez,1,2,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1996,5778
FALSE,Jason Thompson,1,49,4,11,4,0,2,6,0,0.22448979591836735,0.42857142857142855,0,0,0,0,0,27,1996,5781
FALSE,Les Norman,2,89,15,15,0,1,0,4,1,0.16853932584269662,0.19101123595505617,0,0,0,0,0,18,1996,5784
FALSE,David Hulse,5,1265,207,336,35,20,5,103,69,0.26561264822134389,0.33675889328063241,0,0,0,0,0,486,1996,5787
FALSE,Tom Quinlan,4,58,8,9,3,0,1,5,0,0.15517241379310343,0.25862068965517238,0,0,0,0,0,19,1996,5790
FALSE,Dave Valle,13,2775,314,658,121,12,77,350,5,0.23711711711711714,0.37261261261261258,0,0,0,0,0,1244,1996,5793
FALSE,Luis Ortiz,4,145,14,33,7,3,2,26,0,0.22758620689655173,0.35862068965517241,0,0,0,0,0,64,1996,5796
FALSE,Rob Lukachyk,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5799
FALSE,Ricky Jordan,8,2104,261,592,116,10,55,304,10,0.28136882129277568,0.42442965779467678,0,0,0,0,0,1074,1996,5802
FALSE,Todd Steverson,2,43,11,11,0,0,2,6,2,0.25581395348837205,0.39534883720930231,0,0,0,0,0,19,1996,5805
FALSE,Jerry Brooks,2,14,4,4,1,1,1,4,0,0.2857142857142857,0.7142857142857143,0,0,0,0,0,13,1996,5808
FALSE,Alex Delgado,1,20,5,5,0,0,0,1,0,0.25,0.25,0,0,0,0,0,5,1996,5811
FALSE,Matt Howard,1,54,9,11,1,0,1,9,1,0.20370370370370369,0.27777777777777779,0,0,0,0,0,17,1996,5814
FALSE,Tim Wallach,17,8099,908,2085,432,36,260,1125,51,0.25743919002345966,0.41597728114582044,5,0,0,3,0,4097,1996,5817
FALSE,Jose Munoz,1,27,7,7,0,0,0,1,0,0.25925925925925924,0.25925925925925924,0,0,0,0,0,7,1996,5820
FALSE,Brian Dorsett,8,411,38,92,15,0,9,51,0,0.22384428223844283,0.32603406326034062,0,0,0,0,0,158,1996,5823
FALSE,Phil Clark,5,543,62,150,30,0,17,65,4,0.27624309392265195,0.42541436464088395,0,0,0,0,0,278,1996,5829
FALSE,Danny Perez,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,5832
FALSE,Pedro Castellano,3,93,13,15,2,0,3,9,1,0.16129032258064518,0.27956989247311825,0,0,0,0,0,31,1996,5835
FALSE,Mike Durant,1,81,15,17,3,0,0,5,3,0.20987654320987653,0.24691358024691359,0,0,0,0,0,23,1996,5838
FALSE,Dan Peltier,3,243,27,62,9,1,1,28,0,0.2551440329218107,0.31275720164609055,0,0,0,0,0,87,1996,5841
FALSE,Glenn Murray,1,97,8,19,3,0,2,6,1,0.19587628865979381,0.28865979381443296,0,0,0,0,0,33,1996,5844
FALSE,Mark Carreon,10,2012,246,557,108,5,69,289,12,0.27683896620278331,0.43836978131212723,0,0,0,0,0,1064,1996,5847
FALSE,Mike Busch,2,100,11,22,4,0,7,23,0,0.22,0.46999999999999997,0,0,0,0,0,58,1996,5850
FALSE,Kevin Roberson,4,309,44,61,10,1,20,51,0,0.19741100323624597,0.43042071197411008,0,0,0,0,0,164,1996,5853
FALSE,Gene Schall,2,131,9,33,7,1,2,15,0,0.25190839694656486,0.36641221374045801,0,0,0,0,0,58,1996,5856
FALSE,Dwayne Hosey,2,146,33,40,10,3,4,10,12,0.27397260273972601,0.46575342465753428,0,0,0,0,0,85,1996,5859
FALSE,Geronimo Pena,7,1010,162,265,60,8,30,124,54,0.26237623762376239,0.42673267326732672,0,0,0,0,0,529,1996,5862
FALSE,Mike Greenwell,12,4623,657,1400,275,38,130,726,80,0.30283365779796667,0.46311918667531909,2,0,0,0,0,2584,1996,5865
FALSE,Sherman Obando,4,355,41,85,13,0,13,49,3,0.23943661971830985,0.38591549295774646,0,0,0,0,0,163,1997,5868
FALSE,Gary Thurman,9,798,121,194,27,6,2,64,65,0.24310776942355891,0.29949874686716788,0,0,0,0,0,274,1997,5871
FALSE,Jody Reed,11,4554,566,1231,263,10,27,392,40,0.27031181379007468,0.35024154589371981,0,0,0,0,0,1895,1997,5874
FALSE,Damon Berryhill,10,2030,175,488,106,6,47,257,3,0.24039408866995071,0.36798029556650247,0,0,0,0,0,906,1997,5877
FALSE,Todd Dunn,2,128,19,30,6,0,3,10,3,0.234375,0.3515625,0,0,0,0,0,54,1997,5880
FALSE,Jose Malave,2,106,12,24,3,0,4,17,0,0.22641509433962262,0.36792452830188677,0,0,0,0,0,46,1997,5883
FALSE,Lee Tinsley,5,870,131,210,34,4,13,79,41,0.2413793103448276,0.33448275862068966,0,0,0,0,0,342,1997,5886
FALSE,Russ Morman,9,470,51,117,17,4,10,43,3,0.24893617021276596,0.36595744680851061,0,0,0,0,0,203,1997,5889
FALSE,Tilson Brito,2,252,27,60,12,1,3,21,2,0.23809523809523808,0.32936507936507936,0,0,0,0,0,99,1997,5892
FALSE,Mickey Tettleton,14,4698,711,1132,210,16,245,732,23,0.24095359727543633,0.44891443167305234,2,0,0,0,0,2580,1997,5895
FALSE,Joe Hall,3,47,9,15,4,0,1,8,0,0.31914893617021278,0.46808510638297879,0,0,0,0,0,27,1997,5898
FALSE,Vince Coleman,13,5406,849,1425,176,89,28,346,752,0.26359600443951164,0.34461709211986685,2,0,0,0,0,2156,1997,5901
FALSE,Brett Butler,17,8180,1359,2375,277,131,54,578,558,0.29034229828850855,0.37603911980440102,1,0,0,0,0,3538,1997,5904
FALSE,Garey Ingram,3,142,17,37,3,0,3,12,4,0.26056338028169018,0.34507042253521125,0,0,0,0,0,55,1997,5907
FALSE,Dan Rohrmeier,1,9,4,3,0,0,0,2,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,3,1997,5910
FALSE,Roberto Mejia,4,411,47,90,24,6,10,40,7,0.218978102189781,0.37956204379562047,0,0,0,0,0,196,1997,5913
FALSE,Antone Williamson,1,54,2,11,3,0,0,6,0,0.20370370370370369,0.25925925925925924,0,0,0,0,0,17,1997,5916
FALSE,Harvey Pulliam,6,187,31,49,11,0,8,22,0,0.26203208556149732,0.44919786096256686,0,0,0,0,0,103,1997,5919
FALSE,Tim Naehring,8,1872,254,527,104,4,49,250,5,0.28151709401709402,0.41987179487179488,0,0,0,0,0,943,1997,5922
FALSE,Ron Karkovice,12,2597,336,574,120,6,96,335,24,0.22102425876010784,0.38274932614555252,0,0,0,0,0,1216,1997,5925
FALSE,Rene Gonzales,13,1539,185,368,59,4,19,136,23,0.2391163092917479,0.31968810916179341,0,0,0,0,0,574,1997,5928
FALSE,Darren Daulton,14,3630,511,891,197,25,137,588,50,0.24545454545454545,0.42672176308539944,3,0,0,0,0,1908,1997,5931
FALSE,Mike Robertson,3,58,3,11,3,1,0,4,1,0.18965517241379309,0.27586206896551724,0,0,0,0,0,20,1998,5934
FALSE,Scott Stahoviak,5,1019,135,261,70,3,27,119,13,0.2561334641805692,0.41020608439646716,0,0,0,0,0,518,1998,5937
FALSE,Greg Martinez,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1998,5940
FALSE,Hensley Meulens,7,496,67,109,17,2,15,53,4,0.21975806451612903,0.35282258064516125,0,0,0,0,0,209,1998,5943
FALSE,Rex Hudler,13,1767,261,461,96,10,56,169,107,0.26089417091114886,0.42161856253537072,0,0,0,0,0,907,1998,5946
FALSE,Bip Roberts,12,4147,663,1220,203,31,30,352,264,0.29418857005063898,0.37979262117193152,1,0,0,0,0,1839,1998,5949
FALSE,Mike Neill,1,15,2,4,1,0,0,0,0,0.26666666666666666,0.33333333333333337,0,0,0,0,0,6,1998,5952
FALSE,Ralph Milliard,3,93,12,16,2,0,0,3,3,0.17204301075268819,0.19354838709677419,0,0,0,0,0,20,1998,5955
FALSE,Ryan Radmanovich,1,69,5,15,4,0,2,10,1,0.21739130434782611,0.36231884057971014,0,0,0,0,0,31,1998,5958
FALSE,Melvin Nieves,7,1228,163,284,53,6,63,187,4,0.23127035830618889,0.43811074918566772,0,0,0,0,0,660,1998,5961
FALSE,Billy Ripken,12,2729,287,674,121,6,20,229,25,0.2469769146207402,0.31769879076584834,0,0,0,0,0,1014,1998,5964
FALSE,Keith Mitchell,4,242,38,63,5,0,8,29,4,0.26033057851239672,0.38016528925619836,0,0,0,0,0,105,1998,5967
FALSE,Jim Eisenreich,15,3995,492,1160,221,39,52,477,105,0.29036295369211512,0.4042553191489362,0,0,0,0,0,1927,1998,5970
FALSE,Cecil Fielder,13,5157,744,1313,200,7,319,1008,2,0.25460539073104516,0.48167539267015713,3,0,0,0,0,3010,1998,5973
FALSE,Tom Pagnozzi,12,2896,247,733,153,11,44,320,18,0.25310773480662985,0.35911602209944748,1,0,0,3,0,1248,1998,5976
FALSE,Chris Hoiles,10,2820,415,739,122,2,151,449,5,0.2620567375886525,0.46737588652482276,0,0,0,0,0,1593,1998,5979
FALSE,Stephen Larkin,1,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,1998,5982
FALSE,Steve Bieser,2,80,18,20,4,0,0,5,2,0.25,0.29999999999999999,0,0,0,0,0,28,1998,5985
FALSE,Wayne Kirby,8,1198,183,302,51,9,14,119,44,0.25208681135225375,0.34474123539232049,0,0,0,0,0,487,1998,5988
FALSE,Pete Incaviglia,12,4233,546,1043,194,21,206,655,33,0.24639735412237185,0.44814552326954882,0,0,0,0,0,2318,1998,5991
FALSE,Josh Booty,3,26,3,7,1,0,0,4,0,0.26923076923076927,0.30769230769230771,0,0,0,0,0,9,1998,5994
FALSE,Yamil Benitez,4,448,47,109,16,3,19,60,4,0.24330357142857145,0.41964285714285715,0,0,0,0,0,226,1998,5997
FALSE,Chris Snopek,4,607,76,142,27,1,13,66,7,0.23393739703459634,0.34596375617792419,0,0,0,0,0,251,1998,6000
FALSE,Doug Strange,9,1859,194,434,87,7,31,211,14,0.23345884884346424,0.33781603012372247,0,0,0,0,0,753,1998,6003
FALSE,Mike Devereaux,12,3740,491,949,170,33,105,480,85,0.25374331550802143,0.40106951871657753,0,0,0,0,0,1808,1998,6006
FALSE,Archi Cianfrocco,7,1276,136,308,59,7,34,185,16,0.2413793103448276,0.37852664576802508,0,0,0,0,0,583,1998,6009
FALSE,Chad Fonville,4,546,80,133,10,2,0,31,30,0.24358974358974356,0.26923076923076927,0,0,0,0,0,159,1999,6012
FALSE,Reggie Jefferson,9,2123,285,637,131,11,72,300,2,0.30004710315591143,0.47385774846914747,0,0,0,0,0,1220,1999,6015
FALSE,Rich Butler,3,251,30,56,5,3,7,22,4,0.22310756972111553,0.35059760956175301,0,0,0,0,0,103,1999,6018
FALSE,Liu Rodriguez,1,93,8,22,2,2,1,12,0,0.23655913978494622,0.33333333333333337,0,0,0,0,0,36,1999,6021
FALSE,Domingo Cedeno,7,1219,160,306,54,13,15,121,14,0.25102543068088595,0.35356849876948315,0,0,0,0,0,513,1999,6024
FALSE,Brian McRae,10,5114,734,1336,264,58,103,532,196,0.26124364489636293,0.39597184200234647,0,0,0,0,0,2450,1999,6027
FALSE,Kirt Manwaring,13,2982,248,733,111,20,21,278,10,0.24580818242790073,0.31757209926224012,0,0,0,1,0,1099,1999,6030
FALSE,Luis Garcia,1,9,0,1,1,0,0,0,0,0.11111111111111112,0.22222222222222224,0,0,0,0,0,3,1999,6033
FALSE,Paul Sorrento,11,3412,454,876,176,5,166,565,8,0.25674091441969521,0.45720984759671746,0,0,0,0,0,1907,1999,6036
FALSE,Jack Howell,11,2639,345,632,129,16,108,337,14,0.23948465327775673,0.42326638878363021,0,0,0,0,0,1370,1999,6039
FALSE,Dave Silvestri,8,336,42,68,12,3,6,36,4,0.20238095238095238,0.30952380952380953,0,0,0,0,0,125,1999,6042
FALSE,Ed Giovanola,5,301,41,65,5,4,1,19,4,0.2159468438538206,0.26910299003322258,0,0,0,0,0,91,1999,6045
FALSE,Amaury Garcia,1,24,6,6,0,1,2,2,0,0.25,0.58333333333333326,0,0,0,0,0,17,1999,6048
FALSE,Dale Sveum,12,2526,305,597,125,13,69,340,10,0.23634204275534443,0.37806809184481394,0,0,0,0,0,1162,1999,6051
FALSE,Cleatus Davidson,1,22,3,3,0,0,0,3,2,0.13636363636363635,0.13636363636363635,0,0,0,0,0,3,1999,6054
FALSE,Rafael Bournigal,7,932,104,234,44,3,4,85,12,0.25107296137339052,0.31759656652360513,0,0,0,0,0,347,1999,6057
FALSE,Scott Leius,9,1536,214,375,63,10,28,172,16,0.244140625,0.35286458333333337,0,0,0,0,0,643,1999,6060
FALSE,Derrick May,10,2200,244,596,103,10,52,310,30,0.27090909090909093,0.39772727272727271,0,0,0,0,0,1040,1999,6063
FALSE,Freddy Garcia,4,401,53,89,18,2,19,56,0,0.22194513715710723,0.41895261845386533,0,0,0,0,0,207,1999,6066
FALSE,Darron Cox,1,25,2,6,1,0,1,2,0,0.23999999999999999,0.40000000000000002,0,0,0,0,0,12,1999,6069
